response_id,control_doc_id,test_doc_id,stance,chose_control,confidence,time_spent_seconds,expanded_control,expanded_test,tercile
758,P29_AGAINST,P16_AGAINST,AGAINST,True,2,105.2,False,False,middle
759,P43_AGAINST,P18_AGAINST,AGAINST,True,3,60.9,False,False,middle
760,P17_FOR,P40_FOR,FOR,False,4,31.6,False,False,middle
761,P29_FOR,P18_FOR,FOR,True,3,34.8,False,False,middle
762,P27_FOR,P48_FOR,FOR,True,4,43.9,False,False,late
763,P19_AGAINST,P42_AGAINST,AGAINST,True,3,47.2,False,False,late
764,P25_AGAINST,P40_AGAINST,AGAINST,False,4,18.7,False,False,late
765,P39_FOR,P22_FOR,FOR,True,3,39.7,False,False,late
766,P27_AGAINST,P44_AGAINST,AGAINST,True,3,30.9,False,False,late
767,P45_AGAINST,P30_AGAINST,AGAINST,True,3,31.1,False,False,late
768,P45_AGAINST,P16_AGAINST,AGAINST,False,,84.2,False,False,early
769,P45_FOR,P24_FOR,FOR,True,4,100.7,False,False,early
770,P43_AGAINST,P32_AGAINST,AGAINST,False,4,91.7,False,False,early
771,P27_FOR,P42_FOR,FOR,True,,51.8,False,False,early
772,P27_AGAINST,P34_AGAINST,AGAINST,True,5,41.5,False,False,early
773,P25_AGAINST,P18_AGAINST,AGAINST,False,,31.7,False,False,middle
774,P29_AGAINST,P42_AGAINST,AGAINST,True,3,21.1,False,False,middle
775,P39_FOR,P30_FOR,FOR,False,4,33.6,False,False,middle
776,P29_FOR,P34_FOR,FOR,True,4,21.8,False,False,middle
777,P17_AGAINST,P26_AGAINST,AGAINST,True,4,36.7,False,False,middle
778,P17_FOR,P48_FOR,FOR,False,4,21.4,False,False,late
779,P25_FOR,P22_FOR,FOR,False,3,56.0,False,False,late
780,P19_AGAINST,P30_AGAINST,AGAINST,False,,37.6,False,False,late
781,P33_FOR,P34_FOR,FOR,True,4,14.3,False,False,early
782,P25_AGAINST,P26_AGAINST,AGAINST,False,5,32.8,False,False,early
783,P45_AGAINST,P16_AGAINST,AGAINST,True,5,92.9,True,True,early
784,P39_FOR,P18_FOR,FOR,True,3,145.0,True,True,early
785,P45_FOR,P22_FOR,FOR,True,5,108.5,True,True,early
786,P27_FOR,P48_FOR,FOR,True,5,137.6,True,True,early
787,P25_FOR,P30_FOR,FOR,True,5,108.8,True,True,middle
788,P19_FOR,P24_FOR,FOR,False,4,73.0,True,True,middle
789,P43_FOR,P16_FOR,FOR,False,5,100.6,True,True,middle
790,P19_AGAINST,P30_AGAINST,AGAINST,True,3,72.6,True,True,middle
791,P17_AGAINST,P42_AGAINST,AGAINST,True,4,73.0,True,True,middle
792,P33_AGAINST,P40_AGAINST,AGAINST,False,5,82.4,True,True,middle
793,P27_AGAINST,P22_AGAINST,AGAINST,True,2,10.2,False,False,late
794,P39_AGAINST,P24_AGAINST,AGAINST,True,1,99.0,True,True,late
795,P29_AGAINST,P18_AGAINST,AGAINST,False,2,225.3,True,True,late
796,P17_FOR,P40_FOR,FOR,False,3,169.8,True,True,late
797,P29_FOR,P44_FOR,FOR,False,4,87.8,True,True,late
798,P43_AGAINST,P32_AGAINST,AGAINST,False,5,68.9,True,True,late
799,P29_FOR,P24_FOR,FOR,True,,70.7,False,False,early
800,P25_AGAINST,P34_AGAINST,AGAINST,False,3,44.1,False,False,early
801,P39_FOR,P18_FOR,FOR,False,,44.6,False,False,early
802,P19_FOR,P30_FOR,FOR,False,,32.3,False,False,early
803,P33_FOR,P32_FOR,FOR,False,,21.4,False,False,middle
804,P45_FOR,P42_FOR,FOR,True,,21.1,False,False,middle
805,P45_AGAINST,P24_AGAINST,AGAINST,False,,28.4,False,False,middle
806,P27_AGAINST,P22_AGAINST,AGAINST,True,,44.3,False,False,middle
807,P33_AGAINST,P44_AGAINST,AGAINST,True,,37.7,False,False,late
808,P17_FOR,P22_FOR,FOR,False,,52.2,False,False,late
809,P29_AGAINST,P26_AGAINST,AGAINST,False,,13.5,False,False,late
810,P39_AGAINST,P16_AGAINST,AGAINST,True,,29.3,False,False,late
811,P33_AGAINST,P34_AGAINST,AGAINST,True,,115.0,True,True,early
812,P45_FOR,P34_FOR,FOR,False,4,7.2,False,False,early
813,P29_FOR,P42_FOR,FOR,False,4,8.8,False,False,middle
814,P17_FOR,P26_FOR,FOR,False,,1.5,False,False,middle
815,P43_FOR,P40_FOR,FOR,False,,29.3,False,False,early
816,P25_AGAINST,P30_AGAINST,AGAINST,False,4,16.3,False,False,early
817,P19_AGAINST,P26_AGAINST,AGAINST,False,5,8.8,False,False,early
818,P27_FOR,P34_FOR,FOR,True,3,13.2,False,False,early
819,P27_AGAINST,P40_AGAINST,AGAINST,True,3,29.5,False,False,early
820,P39_AGAINST,P18_AGAINST,AGAINST,True,3,8.6,False,False,early
821,P17_AGAINST,P44_AGAINST,AGAINST,True,4,9.3,False,False,middle
822,P29_AGAINST,P42_AGAINST,AGAINST,False,4,12.3,False,False,middle
823,P19_FOR,P32_FOR,FOR,False,4,16.3,False,False,middle
824,P39_FOR,P48_FOR,FOR,False,4,18.8,False,False,middle
825,P43_AGAINST,P24_AGAINST,AGAINST,False,3,7.1,False,False,middle
826,P25_FOR,P16_FOR,FOR,False,2,37.5,False,False,middle
827,P45_AGAINST,P22_AGAINST,AGAINST,False,3,33.9,False,False,late
828,P33_AGAINST,P16_AGAINST,AGAINST,True,3,16.8,False,False,late
829,P29_FOR,P42_FOR,FOR,True,2,7.2,False,False,late
830,P17_FOR,P44_FOR,FOR,True,2,4.9,False,False,late
831,P33_FOR,P18_FOR,FOR,False,2,30.6,False,False,late
832,P45_FOR,P22_FOR,FOR,True,2,11.5,False,False,late
833,P33_FOR,P34_FOR,FOR,False,,28.8,False,False,early
834,P25_FOR,P30_FOR,FOR,False,,14.5,False,False,early
835,P27_FOR,P18_FOR,FOR,False,,85.1,False,False,early
836,P29_AGAINST,P30_AGAINST,AGAINST,True,,66.7,False,False,early
837,P39_FOR,P44_FOR,FOR,False,,31.3,False,False,early
838,P17_AGAINST,P22_AGAINST,AGAINST,True,,21.9,False,False,middle
839,P27_AGAINST,P32_AGAINST,AGAINST,False,,36.6,False,False,middle
840,P43_FOR,P48_FOR,FOR,True,,24.7,False,False,middle
841,P19_FOR,P24_FOR,FOR,False,,15.5,False,False,middle
842,P39_AGAINST,P16_AGAINST,AGAINST,True,,21.7,False,False,middle
843,P33_AGAINST,P24_AGAINST,AGAINST,False,,21.0,False,False,late
844,P45_FOR,P22_FOR,FOR,True,,14.4,False,False,late
845,P25_AGAINST,P26_AGAINST,AGAINST,False,,7.4,False,False,late
846,P17_FOR,P40_FOR,FOR,False,,16.6,False,False,late
847,P43_AGAINST,P40_AGAINST,AGAINST,False,,21.7,False,False,late
848,P45_AGAINST,P26_AGAINST,AGAINST,False,,33.1,False,False,early
849,P33_AGAINST,P24_AGAINST,AGAINST,True,2,3.2,False,False,middle
850,P27_AGAINST,P18_AGAINST,AGAINST,True,,42.5,True,False,early
851,P17_AGAINST,P24_AGAINST,AGAINST,True,3,8.6,False,False,early
852,P39_AGAINST,P26_AGAINST,AGAINST,True,,12.9,False,False,middle
853,P33_FOR,P34_FOR,FOR,True,,21.6,False,False,middle
854,P29_FOR,P16_FOR,FOR,True,,19.0,False,False,early
855,P29_AGAINST,P18_AGAINST,AGAINST,True,,43.3,True,True,early
856,P25_AGAINST,P42_AGAINST,AGAINST,False,,85.7,True,True,early
857,P19_FOR,P42_FOR,FOR,True,,47.1,True,True,early
858,P17_FOR,P26_FOR,FOR,False,,10.1,False,False,early
859,P39_AGAINST,P26_AGAINST,AGAINST,True,,84.9,True,True,early
860,P45_FOR,P48_FOR,FOR,False,,43.7,True,True,middle
861,P27_AGAINST,P44_AGAINST,AGAINST,True,,20.3,True,True,middle
862,P27_FOR,P32_FOR,FOR,True,,30.4,True,True,middle
863,P19_AGAINST,P40_AGAINST,AGAINST,False,,15.8,True,False,middle
864,P33_FOR,P34_FOR,FOR,False,,64.6,True,True,middle
865,P43_FOR,P30_FOR,FOR,False,,34.9,True,True,middle
866,P45_AGAINST,P16_AGAINST,AGAINST,True,,58.1,False,False,late
867,P17_AGAINST,P32_AGAINST,AGAINST,True,,22.0,True,True,late
868,P33_AGAINST,P34_AGAINST,AGAINST,False,,2.7,False,False,late
869,P43_AGAINST,P24_AGAINST,AGAINST,False,,12.8,True,False,late
870,P25_FOR,P22_FOR,FOR,False,,8.7,False,False,late
871,P39_FOR,P18_FOR,FOR,True,,7.8,False,False,late
872,P27_FOR,P18_FOR,FOR,True,,3.8,False,False,early
873,P17_FOR,P40_FOR,FOR,False,,22.9,True,True,early
874,P45_FOR,P32_FOR,FOR,True,,17.0,True,True,early
875,P39_AGAINST,P40_AGAINST,AGAINST,False,,26.7,True,True,middle
876,P43_FOR,P24_FOR,FOR,False,,7.1,False,False,middle
877,P29_FOR,P22_FOR,FOR,False,,12.6,False,False,middle
878,P39_FOR,P48_FOR,FOR,False,,8.4,False,True,late
879,P29_FOR,P32_FOR,FOR,True,,114.5,True,True,early
880,P43_FOR,P22_FOR,FOR,True,3,1.9,False,False,middle
881,P17_AGAINST,P44_AGAINST,AGAINST,True,,17.9,False,False,early
882,P17_FOR,P32_FOR,FOR,False,,85.0,False,False,early
883,P19_AGAINST,P40_AGAINST,AGAINST,False,4,88.1,True,True,middle
884,P25_FOR,P24_FOR,FOR,True,,139.9,False,False,middle
885,P29_FOR,P40_FOR,FOR,True,4,15.1,False,False,early
886,P39_FOR,P34_FOR,FOR,True,,38.4,False,False,early
887,P17_AGAINST,P44_AGAINST,AGAINST,True,5,17.5,False,False,middle
888,P19_AGAINST,P22_AGAINST,AGAINST,False,,37.8,False,False,middle
889,P33_FOR,P42_FOR,FOR,True,2,6.2,False,False,early
890,P45_AGAINST,P42_AGAINST,AGAINST,True,2,82.4,False,False,middle
891,P29_FOR,P32_FOR,FOR,True,4,139.9,False,False,early
892,P17_FOR,P16_FOR,FOR,True,3,87.4,False,False,early
893,P27_FOR,P24_FOR,FOR,False,3,10.0,False,False,early
894,P39_FOR,P30_FOR,FOR,False,4,6.9,False,False,early
895,P29_AGAINST,P18_AGAINST,AGAINST,False,3,10.6,False,False,early
896,P45_FOR,P44_FOR,FOR,True,2,35.6,False,False,early
897,P17_AGAINST,P16_AGAINST,AGAINST,True,2,13.4,False,False,middle
898,P33_AGAINST,P32_AGAINST,AGAINST,True,4,11.7,False,False,middle
899,P43_AGAINST,P30_AGAINST,AGAINST,True,2,9.5,False,False,middle
900,P43_FOR,P48_FOR,FOR,True,3,7.5,False,False,middle
901,P27_AGAINST,P22_AGAINST,AGAINST,False,4,25.3,False,False,middle
902,P45_AGAINST,P34_AGAINST,AGAINST,True,3,8.5,False,False,middle
903,P33_FOR,P18_FOR,FOR,True,2,9.3,False,False,late
904,P25_FOR,P40_FOR,FOR,False,3,10.2,False,False,late
905,P25_AGAINST,P44_AGAINST,AGAINST,True,3,7.5,False,False,late
906,P19_FOR,P34_FOR,FOR,False,2,8.0,False,False,late
907,P39_AGAINST,P24_AGAINST,AGAINST,False,2,7.4,False,False,late
908,P19_AGAINST,P40_AGAINST,AGAINST,True,2,17.4,False,False,late
909,P29_AGAINST,P16_AGAINST,AGAINST,False,,0.9,False,False,early
910,P29_AGAINST,P26_AGAINST,AGAINST,False,,176.4,True,True,early
911,P45_FOR,P24_FOR,FOR,True,5,22.9,False,False,early
912,P33_FOR,P16_FOR,FOR,True,,2.1,False,False,middle
913,P17_FOR,P32_FOR,FOR,False,5,4.8,False,False,middle
914,P39_FOR,P40_FOR,FOR,True,,3.3,False,False,late
915,P43_AGAINST,P26_AGAINST,AGAINST,False,,12.7,False,False,early
916,P19_AGAINST,P40_AGAINST,AGAINST,False,,37.1,False,False,early
917,P33_FOR,P18_FOR,FOR,True,,26.0,False,False,early
918,P43_FOR,P32_FOR,FOR,True,,49.4,True,True,early
919,P25_FOR,P26_FOR,FOR,False,,56.5,True,True,early
920,P33_AGAINST,P30_AGAINST,AGAINST,False,,47.8,True,True,early
921,P45_AGAINST,P16_AGAINST,AGAINST,True,,55.1,True,True,early
922,P29_AGAINST,P32_AGAINST,AGAINST,False,,19.1,False,False,middle
923,P25_AGAINST,P18_AGAINST,AGAINST,False,,13.2,False,False,middle
924,P45_FOR,P30_FOR,FOR,False,,47.2,True,True,middle
925,P27_AGAINST,P44_AGAINST,AGAINST,True,,11.9,True,False,middle
926,P43_AGAINST,P22_AGAINST,AGAINST,False,,21.5,True,True,middle
927,P29_FOR,P34_FOR,FOR,False,,11.7,False,False,middle
928,P17_FOR,P44_FOR,FOR,True,,9.2,False,False,late
929,P39_FOR,P22_FOR,FOR,True,,15.8,True,True,late
930,P17_AGAINST,P24_AGAINST,AGAINST,False,,12.9,True,True,late
931,P39_AGAINST,P26_AGAINST,AGAINST,True,,27.6,True,True,late
932,P27_FOR,P40_FOR,FOR,True,,6.8,False,False,late
933,P19_FOR,P42_FOR,FOR,True,,98.5,True,True,late
934,P25_FOR,P32_FOR,FOR,True,4,74.7,False,False,early
935,P43_FOR,P30_FOR,FOR,False,,14.2,False,False,middle
936,P33_FOR,P18_FOR,FOR,False,3,14.5,False,False,late
937,P19_FOR,P18_FOR,FOR,False,4,8.5,False,False,early
938,P39_AGAINST,P32_AGAINST,AGAINST,True,3,337.7,False,False,early
939,P33_FOR,P32_FOR,FOR,False,,62.4,False,False,early
940,P27_AGAINST,P16_AGAINST,AGAINST,True,,44.6,False,False,early
941,P45_AGAINST,P26_AGAINST,AGAINST,False,,22.8,False,False,early
942,P25_AGAINST,P22_AGAINST,AGAINST,False,,9.7,False,False,early
943,P25_FOR,P22_FOR,FOR,True,,35.1,False,False,early
944,P17_AGAINST,P40_AGAINST,AGAINST,False,,56.3,False,False,middle
945,P19_AGAINST,P30_AGAINST,AGAINST,True,,2.2,False,False,middle
946,P33_AGAINST,P18_AGAINST,AGAINST,False,,50.6,False,False,middle
947,P43_AGAINST,P42_AGAINST,AGAINST,False,,60.1,False,False,middle
948,P39_FOR,P44_FOR,FOR,True,2,7.3,False,False,middle
949,P45_FOR,P18_FOR,FOR,False,,8.9,False,False,middle
950,P29_FOR,P26_FOR,FOR,True,,12.8,False,False,late
951,P27_FOR,P48_FOR,FOR,False,,14.4,False,False,late
952,P43_FOR,P30_FOR,FOR,True,,20.2,False,False,late
953,P17_FOR,P16_FOR,FOR,True,,24.1,False,False,late
954,P19_FOR,P34_FOR,FOR,True,,35.9,False,False,late
955,P29_AGAINST,P44_AGAINST,AGAINST,True,4,18.8,False,False,late
956,P17_FOR,P40_FOR,FOR,False,,74.6,False,False,early
957,P17_FOR,P48_FOR,FOR,False,5,9.6,False,False,early
958,P33_FOR,P42_FOR,FOR,True,4,31.1,False,False,middle
959,P27_AGAINST,P24_AGAINST,AGAINST,True,,17.3,False,False,early
960,P29_FOR,P34_FOR,FOR,False,,3.4,False,False,early
961,P17_FOR,P32_FOR,FOR,True,,33.7,False,True,early
962,P17_AGAINST,P44_AGAINST,AGAINST,False,,1.6,False,False,early
963,P19_FOR,P26_FOR,FOR,True,,3.9,False,False,early
964,P43_FOR,P42_FOR,FOR,False,1,18.6,False,False,early
965,P45_AGAINST,P18_AGAINST,AGAINST,False,5,22.0,False,False,middle
966,P29_AGAINST,P26_AGAINST,AGAINST,False,4,3.2,False,False,middle
967,P25_AGAINST,P42_AGAINST,AGAINST,True,,3.8,False,False,middle
968,P27_FOR,P40_FOR,FOR,True,,2.2,False,False,middle
969,P33_AGAINST,P16_AGAINST,AGAINST,True,,1.5,False,False,middle
970,P33_FOR,P22_FOR,FOR,True,,1.3,False,False,middle
971,P39_FOR,P16_FOR,FOR,False,,1.9,False,False,late
972,P25_FOR,P48_FOR,FOR,False,,1.6,False,False,late
973,P45_FOR,P18_FOR,FOR,False,,1.8,False,False,late
974,P39_AGAINST,P40_AGAINST,AGAINST,False,,2.2,False,False,late
975,P19_AGAINST,P22_AGAINST,AGAINST,False,,1.1,False,False,late
976,P43_AGAINST,P32_AGAINST,AGAINST,False,,2.5,False,False,late
977,P43_FOR,P22_FOR,FOR,True,2,23.9,False,True,early
978,P17_AGAINST,P44_AGAINST,AGAINST,True,5,47.0,False,False,early
979,P43_FOR,P34_FOR,FOR,False,5,14.1,False,False,early
980,P33_AGAINST,P26_AGAINST,AGAINST,False,5,7.0,False,False,early
981,P39_FOR,P30_FOR,FOR,False,5,47.2,False,False,early
982,P33_FOR,P40_FOR,FOR,False,5,7.9,False,False,early
983,P19_AGAINST,P16_AGAINST,AGAINST,False,5,7.6,False,False,early
984,P45_AGAINST,P40_AGAINST,AGAINST,False,5,6.1,False,False,middle
985,P25_AGAINST,P22_AGAINST,AGAINST,False,5,7.2,False,False,middle
986,P45_FOR,P24_FOR,FOR,False,5,44.3,False,False,middle
987,P27_FOR,P48_FOR,FOR,True,5,17.4,False,False,middle
988,P29_AGAINST,P34_AGAINST,AGAINST,False,5,328.8,False,False,middle
989,P17_FOR,P42_FOR,FOR,True,5,24.5,False,False,middle
990,P27_AGAINST,P42_AGAINST,AGAINST,True,5,15.6,False,False,late
991,P25_FOR,P32_FOR,FOR,False,5,18.8,False,False,late
992,P43_AGAINST,P32_AGAINST,AGAINST,False,5,3.9,False,False,late
993,P19_FOR,P44_FOR,FOR,False,5,5.3,False,False,late
994,P39_AGAINST,P30_AGAINST,AGAINST,True,5,22.1,False,False,late
995,P29_FOR,P22_FOR,FOR,False,5,8.7,False,False,late
996,P33_AGAINST,P32_AGAINST,AGAINST,True,,42.0,False,False,early
997,P17_FOR,P16_FOR,FOR,True,3,2.0,False,False,early
998,P43_AGAINST,P18_AGAINST,AGAINST,False,4,24.4,False,False,middle
999,P45_FOR,P34_FOR,FOR,True,,6.7,False,False,middle
1000,P45_FOR,P32_FOR,FOR,False,,47.7,False,False,early
1001,P17_FOR,P34_FOR,FOR,True,,112.3,True,True,early
1002,P39_FOR,P40_FOR,FOR,False,,80.0,True,True,early
1003,P25_FOR,P44_FOR,FOR,False,,57.2,True,True,middle
1004,P43_FOR,P16_FOR,FOR,False,,73.2,True,True,middle
1005,P25_AGAINST,P40_AGAINST,AGAINST,False,,64.0,False,True,middle
1006,P43_AGAINST,P44_AGAINST,AGAINST,True,,82.9,True,True,late
1007,P43_AGAINST,P22_AGAINST,AGAINST,False,2,22.0,False,False,early
1008,P19_FOR,P30_FOR,FOR,True,,4.2,False,False,early
1009,P19_FOR,P30_FOR,FOR,False,1,1.2,False,False,middle
1010,P19_FOR,P30_FOR,FOR,True,,0.2,False,False,middle
1011,P19_FOR,P30_FOR,FOR,True,,3.3,False,False,late
1012,P25_FOR,P22_FOR,FOR,True,4,16.2,True,True,early
1013,P43_FOR,P40_FOR,FOR,True,4,3.3,False,False,early
1014,P45_FOR,P24_FOR,FOR,True,3,2.0,False,False,early
1015,P27_AGAINST,P30_AGAINST,AGAINST,False,4,1.7,False,False,early
1016,P39_FOR,P44_FOR,FOR,True,4,2.1,False,False,early
1017,P25_AGAINST,P24_AGAINST,AGAINST,False,5,1.6,False,False,early
1018,P29_FOR,P18_FOR,FOR,True,4,1.5,False,False,middle
1019,P45_AGAINST,P16_AGAINST,AGAINST,False,4,1.5,False,False,middle
1020,P33_FOR,P16_FOR,FOR,False,3,1.9,False,False,middle
1021,P43_AGAINST,P42_AGAINST,AGAINST,True,4,5.6,False,False,middle
1022,P17_AGAINST,P40_AGAINST,AGAINST,False,4,2.2,False,False,middle
1023,P19_AGAINST,P44_AGAINST,AGAINST,True,3,1.5,False,False,middle
1024,P17_FOR,P42_FOR,FOR,True,2,1.8,False,False,late
1025,P29_AGAINST,P32_AGAINST,AGAINST,False,4,1.9,False,False,late
1026,P39_AGAINST,P26_AGAINST,AGAINST,False,3,1.5,False,False,late
1027,P19_FOR,P26_FOR,FOR,True,4,1.8,False,False,late
1028,P33_AGAINST,P22_AGAINST,AGAINST,True,5,1.6,False,False,late
1029,P27_FOR,P48_FOR,FOR,True,4,2.0,False,False,late
1030,P19_AGAINST,P24_AGAINST,AGAINST,False,,18.1,False,False,early
1031,P19_FOR,P34_FOR,FOR,False,4,48.9,True,True,early
1032,P29_AGAINST,P42_AGAINST,AGAINST,True,4,37.9,True,True,early
1033,P19_AGAINST,P24_AGAINST,AGAINST,False,4,21.5,True,True,early
1034,P33_AGAINST,P18_AGAINST,AGAINST,True,4,24.0,True,True,early
1035,P39_FOR,P16_FOR,FOR,True,5,13.3,True,False,early
1036,P25_FOR,P18_FOR,FOR,True,4,22.6,True,True,early
1037,P45_FOR,P40_FOR,FOR,True,3,36.1,True,True,middle
1038,P43_FOR,P30_FOR,FOR,False,,27.5,True,True,middle
1039,P17_FOR,P44_FOR,FOR,True,,4.8,False,True,middle
1040,P45_AGAINST,P30_AGAINST,AGAINST,False,,26.6,True,True,middle
1041,P29_FOR,P42_FOR,FOR,True,,16.7,False,True,middle
1042,P17_AGAINST,P32_AGAINST,AGAINST,False,,15.4,False,True,middle
1043,P33_FOR,P24_FOR,FOR,False,,17.0,True,True,late
1044,P39_AGAINST,P22_AGAINST,AGAINST,False,,18.9,True,True,late
1045,P43_AGAINST,P40_AGAINST,AGAINST,True,,1.2,False,False,late
1046,P27_FOR,P32_FOR,FOR,True,,29.5,True,True,late
1047,P27_AGAINST,P44_AGAINST,AGAINST,True,,14.5,True,True,late
1048,P25_AGAINST,P26_AGAINST,AGAINST,False,,11.0,False,True,late
1049,P27_FOR,P32_FOR,FOR,False,,56.3,False,False,early
1050,P29_AGAINST,P16_AGAINST,AGAINST,False,2,17.8,False,False,early
1051,P19_AGAINST,P32_AGAINST,AGAINST,False,,13.3,False,False,middle
1052,P45_AGAINST,P26_AGAINST,AGAINST,False,,2.5,False,False,middle
1053,P45_AGAINST,P32_AGAINST,AGAINST,False,,69.3,False,False,early
1054,P43_AGAINST,P24_AGAINST,AGAINST,True,5,62.1,False,False,early
1055,P33_AGAINST,P44_AGAINST,AGAINST,False,5,12.4,False,False,early
1056,P39_AGAINST,P42_AGAINST,AGAINST,False,4,72.1,False,False,early
1057,P33_FOR,P30_FOR,FOR,True,5,36.5,False,False,early
1058,P39_FOR,P32_FOR,FOR,False,5,55.3,False,False,early
1059,P29_AGAINST,P18_AGAINST,AGAINST,True,4,161.7,True,True,middle
1060,P43_FOR,P24_FOR,FOR,False,5,88.0,False,False,middle
1061,P27_FOR,P16_FOR,FOR,True,5,40.2,False,False,middle
1062,P19_FOR,P44_FOR,FOR,False,5,28.8,False,False,middle
1063,P27_AGAINST,P40_AGAINST,AGAINST,True,5,161.0,True,True,middle
1064,P17_FOR,P34_FOR,FOR,False,5,26.2,False,False,middle
1065,P45_FOR,P22_FOR,FOR,True,5,28.3,False,False,late
1066,P17_AGAINST,P16_AGAINST,AGAINST,True,4,53.2,True,True,late
1067,P29_FOR,P42_FOR,FOR,True,,47.3,False,False,late
1068,P25_FOR,P48_FOR,FOR,False,4,95.5,False,True,late
1069,P19_AGAINST,P30_AGAINST,AGAINST,False,5,16.6,False,False,late
1070,P25_AGAINST,P26_AGAINST,AGAINST,False,5,19.9,False,False,late
1071,P27_AGAINST,P30_AGAINST,AGAINST,True,,16.3,False,False,early
1072,P43_AGAINST,P22_AGAINST,AGAINST,False,,14.0,False,False,early
1073,P25_AGAINST,P44_AGAINST,AGAINST,False,5,47.3,False,False,early
1074,P33_AGAINST,P18_AGAINST,AGAINST,True,5,15.5,False,False,early
1075,P45_FOR,P26_FOR,FOR,True,5,12.3,False,False,early
1076,P39_FOR,P48_FOR,FOR,False,5,13.2,False,False,early
1077,P19_FOR,P30_FOR,FOR,True,5,20.2,False,False,early
1078,P39_AGAINST,P24_AGAINST,AGAINST,True,5,15.6,False,False,middle
1079,P17_FOR,P42_FOR,FOR,False,,13.2,False,False,middle
1080,P19_AGAINST,P40_AGAINST,AGAINST,True,,0.8,False,False,middle
1081,P19_AGAINST,P40_AGAINST,AGAINST,True,,0.2,False,False,middle
1082,P19_AGAINST,P40_AGAINST,AGAINST,True,,0.2,False,False,middle
1083,P45_AGAINST,P42_AGAINST,AGAINST,True,,0.2,False,False,middle
1084,P27_FOR,P24_FOR,FOR,False,,0.2,False,False,middle
1085,P29_AGAINST,P26_AGAINST,AGAINST,False,,0.2,False,False,late
1086,P25_FOR,P44_FOR,FOR,False,,0.1,False,False,late
1087,P43_FOR,P40_FOR,FOR,False,,0.3,False,False,late
1088,P29_FOR,P16_FOR,FOR,True,,0.2,False,False,late
